Clade	j	b	Tmin	c	Tmax	topt	resid
10104	Clade A3	104	0.0919507985362767	257.821343026778	0.0776280706439368	298.905748530127	11.5	1.66533453693773e-15
10106	Clade A3	106	0.0853881528610462	257.699017903291	0.103718647899198	297.691127481461	11.8	2.11234336582771e-15
10107	Clade A3	107	0.0774404399294835	256.214003211693	0.0849384942047884	301.624619084097	13.6	2.07406777222523e-15
10108	Clade A3	108	0.0935303125946111	251.83622975835	0.0277744923184311	312.440424996807	14.6	1.21111033586759e-15
10109	Clade A3	109	0.0653830934430597	253.705837627232	0.160896439858276	296.021217113711	11.9	1.77600986081712e-14
10110	Clade A3	110	0.084651387742061	256.815089768343	0.0869691004047642	298.835239808895	11.7	1.61650912417611e-15
10111	Clade A3	111	0.0802503330811679	256.921683369095	0.0935158619875309	299.418342865018	12.5	1.14304456355485e-15
10112	Clade A3	112	0.0423470995915592	244.04219389696	0.392231300884276	294.37938549225	14	1.35064460289285e-15
10114	Clade A3	114	0.118269501370312	258.483929012249	0.0434578181679396	301.630940729944	11.3	3.84592537276713e-16
10115	Clade A3	115	0.234434185876479	260.402722538197	0.0147579242638546	308.209770206088	13.3	8.08254562088053e-16
10118	Clade A3	118	0.135149942272234	261.717801391305	0.0580073889559905	297.753732635608	10.6	7.10889595793335e-16
10120	Clade A3	120	0.0810702424822218	256.612379977868	0.104331422640951	297.785872777964	11.7	1.55034208179849e-15
10121	Clade A3	121	0.0519100126765626	249.659868974904	0.233989629805565	296.456799294388	13.8	9.28879225241625e-16
10122	Clade A3	122	0.103097737494617	258.33556814782	0.0565032851916322	301.188309337138	11.9	1.41743787094347e-15
10124	Clade A3	124	0.0837901423936884	257.700714665376	0.0989024979111082	298.331669585269	12.1	1.57792339234318e-15
10125	Clade A3	125	0.269540115635792	261.699232241701	0.016240021879571	303.800936704768	11.4	2.48749426639084e-15
10128	Clade A3	128	0.14778388491469	261.531044335868	0.0427731114914215	300.310261945158	11.4	1.66533453693773e-15
10129	Clade A3	129	0.0779796102161931	255.84669250613	0.111982423136589	297.108226850398	11.3	2.56795329583345e-15
10131	Clade A3	131	0.0778251458719455	255.775786146669	0.08632098923178	300.487348753398	12.7	6.6251576437518e-15
10132	Clade A3	132	0.0734180961240707	254.007974016288	0.0740591908606356	303.171166928753	13.6	1.07640115874304e-15
10133	Clade A3	133	0.0835703336291655	257.96789301805	0.119510595979186	296.071480132006	11.2	1.11072251262671e-14
10134	Clade A3	134	0.167142181804942	262.040347360983	0.0385315126216083	299.756542632745	10.9	1.75541673428835e-15
10135	Clade A3	135	0.132007369144679	260.075377621728	0.0412220990017555	302.352905848893	12.1	1.46868701148805e-15
10137	Clade A3	137	0.0393095471870659	240.33839283306	0.301255013674857	295.362364246438	13.4	1.60886601221371e-15
10138	Clade A3	138	0.384542854252709	262.680752785668	0.0116881084923779	303.607589346925	11.3	2.06214774378729e-15
10139	Clade A3	139	0.213535396941232	261.691339114565	0.0200867279612503	305.71586504822	13	3.33066907387547e-16
10140	Clade A3	140	0.179822919187933	261.107880704233	0.0284583856653147	302.371460511615	11.5	2.45507440904635e-15
10142	Clade A3	142	0.079226033506137	256.113166684872	0.106279617157553	297.276829744273	11.3	5.76888805915069e-16
10145	Clade A3	145	0.140013064085958	258.993772300443	0.0298954056178082	305.740093788383	13	8.52778486478535e-16
10146	Clade A3	146	0.0882375108421318	254.579865346533	0.0504779678761937	303.521431587209	12.1	1.66533453693773e-15
10147	Clade A3	147	0.0941304484745629	257.972704730709	0.0718574528351807	300.046046527185	12	1.78328223345947e-15
10148	Clade A3	148	0.137000069736574	260.521978673365	0.0448399435519766	300.362283278557	11.2	8.95090418262362e-16
10151	Clade A3	151	0.0687198328544918	255.257178685554	0.157937247704584	296.487998345973	12.4	1.07066031162983e-15
10153	Clade A3	153	0.0555178277831276	250.534492355365	0.221713339942397	294.881965091389	12.1	9.15513359704447e-16
10154	Clade A3	154	0.111453869191028	256.60064276994	0.0399706572897762	303.523515297639	11.7	5.55111512312578e-16
10155	Clade A3	155	0.128188761513399	260.989726265427	0.0576717181461662	298.830058925748	11.1	9.61481343191782e-16
10156	Clade A3	156	0.189685695955657	262.236904078229	0.0274405634930419	302.672878768471	12	2.12398170936867e-15
10157	Clade A3	157	0.0485556234194747	247.737290370522	0.259773570103812	295.140987847767	12.9	1.70555697295707e-15
10158	Clade A3	158	0.287195302135395	262.64835372344	0.0178831901023387	301.516979863951	10.7	6.93334056655992e-16
10159	Clade A3	159	0.10951301360461	257.580224997367	0.0434444246352156	303.393856746842	12.2	1.46868701148805e-15
10160	Clade A3	160	0.0375416284436489	239.312993355151	0.469065610933239	293.561296616954	13.8	1.75190238294703e-15
10161	Clade A3	161	0.0943832857334195	258.965130462704	0.0814957768961188	299.470016377684	12.4	1.05908526550563e-15
10162	Clade A3	162	0.134790572146124	260.607597970072	0.0455617736380093	300.599941572512	11.5	1.35064460289285e-15
10163	Clade A3	163	0.116072629429463	259.246098875193	0.051895203697737	301.08140718395	11.8	2.11817053101126e-15
10166	Clade A3	166	0.0659117883580551	253.456687542595	0.123053243716463	298.083786596835	12.2	1.57792339234318e-15
10168	Clade A3	168	0.172955010599468	259.9590574514	0.0258138377083408	303.506953472443	11.5	1.22628141165784e-15
10171	Clade A3	171	0.0737541083183519	256.618549144832	0.131121468609104	297.389396974831	12.5	4.59637695559777e-15
10172	Clade A3	172	0.193339592460987	260.855727765989	0.0217184257723357	305.6656606402	12.8	1.37775054098631e-15
10173	Clade A3	173	0.121328357692414	260.145627390093	0.0529423221633316	299.888817041256	11.3	1.13774840877107e-14
10174	Clade A3	174	0.309857680551885	262.616216356059	0.0147460836062754	303.926765200765	11.8	2.5486813289286e-15
10178	Clade A3	178	0.0787692772555604	257.36915841101	0.12560467448605	297.042565706479	12.1	9.15513359704447e-16
10179	Clade A3	179	0.108558455971939	258.245164904597	0.054801602482296	300.909886334914	11.6	1.50188186981078e-15
10180	Clade A3	180	0.0742022955425206	255.643931577426	0.0995468343393953	299.707612845031	12.8	9.01949448976587e-16
10181	Clade A3	181	0.0621290063117462	252.962874329594	0.166748036087977	296.320818392937	12.2	9.28879225241625e-16
10183	Clade A3	183	0.171249171436999	261.785900995101	0.0323741363750698	302.023517871538	11.8	2.56555221695794e-15
10185	Clade A3	185	0.159680976236119	261.905783205891	0.0405434743941792	299.781560352192	11	1.28996258548478e-15
10189	Clade A3	189	0.228965384092032	259.861588678469	0.0145379475251277	308.734828292992	13.3	7.7715611723761e-16
10190	Clade A3	190	0.12072449778909	260.644255621518	0.0508079760037321	301.590931662862	12.5	1.45604384644882e-15
10191	Clade A3	191	0.0622137882696956	253.42310437507	0.17099446621672	296.166589652132	12.3	2.71947991102104e-16
10193	Clade A3	193	0.0558658608851896	249.131095356973	0.130405523883088	298.767623445598	12.4	4.57756679852224e-16
10194	Clade A3	194	0.0962627625569566	258.381828878329	0.0797145937683353	298.320021218408	11.3	1.36877487188358e-15
10195	Clade A3	195	0.194622651931067	261.079361309223	0.0234236424301144	303.976764622595	12	1.28517606587833e-15
10197	Clade A3	197	0.200843904412518	261.716557073956	0.0259919244090932	301.761160180603	11.1	1.60886601221371e-15
10198	Clade A3	198	0.0583201477578866	250.192051302643	0.114195956863608	300.301681479876	13	4.50427756761868e-15
10201	Clade A3	201	0.0665050381728263	254.903946459611	0.172438090377375	295.747011266108	12.2	1.70393013640896e-14
10202	Clade A3	202	0.0960915383641769	259.117466336449	0.0849166836015849	298.601710652861	11.9	1.68739290912997e-15
10203	Clade A3	203	0.0680906636288833	253.036799213173	0.122996887177724	296.78137974708	11	9.99200722162641e-16
10204	Clade A3	204	0.0481214990573734	247.528835506833	0.27857231824007	295.107729910284	13.3	5.55111512312578e-16
10205	Clade A3	205	0.115736595570897	259.760298302472	0.0526533678273314	300.970579506786	11.9	7.92857827008092e-16
10206	Clade A3	206	0.144399665640462	262.263011865618	0.0536960900181745	298.272150381954	10.9	9.48574968053509e-16
10207	Clade A3	207	0.104103736062896	260.086283075983	0.0745707142159317	299.323991117601	12.2	1.65046518089335e-15
10208	Clade A3	208	0.0709173495135792	253.316782633031	0.0829035692720916	301.175796220265	12.5	3.51434254838177e-15
10209	Clade A3	209	0.0924665276863622	257.664940324665	0.0731853669164676	299.985718151741	12	1.0295784775289e-15
10211	Clade A3	211	0.101190164366823	257.135424999845	0.0471984389216163	304.060382156739	12.9	2.02596690433928e-15
10213	Clade A3	213	0.111806309616506	259.246627481915	0.056592173367573	300.390156052102	11.6	1.83774610609775e-15
10215	Clade A3	215	0.0927956693364577	256.352547057881	0.0511839129373589	304.196258967877	13.1	1.57792339234318e-15
10216	Clade A3	216	0.192452822961098	262.654427672918	0.0324799720153904	299.891715348811	10.8	1.57792339234318e-15
10217	Clade A3	217	0.0410095429139307	241.54848848482	0.299393155186827	294.788897894227	12.9	5.55111512312578e-16
10219	Clade A3	219	0.078163789348616	256.681071133544	0.105467943389929	298.535824617944	12.3	1.46448475105398e-15
10220	Clade A3	220	0.0869954490766068	257.721128150846	0.0793662768114366	300.486511949085	12.7	1.3414875847489e-15
10221	Clade A3	221	0.0989209070722162	258.545375992552	0.0671960491526915	300.8543821568	12.5	1.35064460289285e-15
10222	Clade A3	222	0.124856815414728	261.040587376105	0.051686443560122	301.088340833062	12.3	1.75052987356238e-14
10223	Clade A3	223	0.115352216901451	259.40580069051	0.0507899475178632	301.751287489313	12.2	1.68373658217015e-15
10225	Clade A3	225	0.0640390058046389	251.839135583901	0.118313342766646	298.161833390609	11.7	4.32986979603811e-15
10228	Clade A3	228	0.189383170822483	260.368595798348	0.0212366427233027	305.774914819446	12.6	2.73980009329945e-15
10229	Clade A3	229	0.0928512962385036	258.589830981304	0.086771167180399	298.291351993891	11.7	3.84592537276713e-16
10230	Clade A3	230	0.0556053561056353	250.251030765205	0.151672904390256	297.873365357641	12.7	1.09906472107864e-15
10231	Clade A3	231	0.208738217402906	261.194913921865	0.021252331534121	304.416428253205	12.1	1.39552870259424e-15
10232	Clade A3	232	0.0683903480948812	253.840372641752	0.114500544441478	298.220194768209	12	8.08254562088053e-16
10233	Clade A3	233	0.142251506603949	260.974538285166	0.0429162870579225	300.877049371371	11.6	1.79705295713524e-15
10235	Clade A3	235	0.0859003154679906	258.146797238555	0.103555260685861	297.375551382043	11.6	1.32661199140574e-14
10236	Clade A3	236	0.259799939586665	261.959085497318	0.0164316352371461	305.521095992122	12.6	5.97873396028182e-16
10239	Clade A3	239	0.0920361233527997	258.187841318947	0.0807707305434502	299.041897432348	11.8	7.10889595793335e-16
10240	Clade A3	240	0.237694952735868	261.588848466463	0.0187358871076007	304.107870802824	11.8	5.20740757162067e-16
10241	Clade A3	241	0.138231745280738	259.767443464323	0.0378707000873834	301.910593883348	11.5	8.74190483780769e-16
10243	Clade A3	243	0.155693757762777	260.999466349425	0.0314454016130627	303.947236911296	12.7	1.46868701148805e-15
10246	Clade A3	246	0.141030798312006	259.933053937871	0.0360112037913853	302.678209197669	11.9	1.92616495785474e-15
10247	Clade A3	247	0.0687310990497696	254.253522550482	0.122727554106339	298.054337626453	12.3	4.29987528494926e-16
10249	Clade A3	249	0.124482832428931	260.661853412935	0.0576941559216243	298.782455669464	11	7.19506753999772e-16
10250	Clade A3	250	0.119368365819509	257.271405647184	0.0355657408111456	304.449307158553	12.1	2.89936183000008e-15
10251	Clade A3	251	0.098894778209677	259.206399155824	0.0755916767803697	299.18888543681	11.9	9.99200722162641e-16
10252	Clade A3	252	0.0579215730352302	251.263797247823	0.155199958484587	297.811821857813	12.9	5.66104886700368e-16
10253	Clade A3	253	0.0938957640095999	257.941935109528	0.0736714466985316	299.613378676531	11.8	1.18539381111297e-15
10254	Clade A3	254	0.152861860528387	261.099980731901	0.0398154839209645	300.337449647607	11	1.38666811331198e-15
10256	Clade A3	256	0.0391820590860378	240.14867573891	0.341183871932581	294.453040116098	13.2	2.9373740229761e-16
10259	Clade A3	259	0.200783303525086	263.067218719019	0.0317854505898585	299.986483704981	11	4.17626885824785e-15
10263	Clade A3	263	0.0693550093187452	255.385045783391	0.126209056596898	298.409268339616	12.9	1.03554709841456e-15
10264	Clade A3	264	0.384812520933192	263.941713569915	0.0129553269996957	302.729461335389	11.5	3.84111495766031e-15
10266	Clade A3	266	0.118954459177006	259.597378025625	0.0486489557069412	301.458797618084	11.9	3.68219320629515e-16
10268	Clade A3	268	0.0587548572045072	252.068567972649	0.216453749312908	295.336244490165	12.6	1.20601090127794e-15
10269	Clade A3	269	0.0571353020236253	250.190635742777	0.157835410222405	297.224463158135	12.3	5.97873396028182e-16
10272	Clade A3	272	0.173886263470695	261.424999272979	0.0312328285456806	301.80063374893	11.5	2.29147450354076e-15
10275	Clade A3	275	0.182724311382071	262.589176237479	0.0369361215511854	299.096236030712	10.6	1.73422380365255e-15
10276	Clade A3	276	0.111411213178057	258.148651010238	0.0497113570939818	301.658178250822	11.7	1.32298342146042e-15
10277	Clade A3	277	0.0961505237015824	257.761257984572	0.0631779015308977	301.269330065647	12.3	1.76940433976971e-15
10279	Clade A3	279	0.0945420864557912	256.715523695989	0.0498509484911696	304.260894750969	13.1	1.11576033091875e-15
10280	Clade A3	280	0.116296396106232	259.733605669498	0.0499252147684807	302.340561684297	12.7	4.71027737605132e-16
10281	Clade A3	281	0.0811393185360724	255.946682639725	0.0836325172562783	299.821893918184	12.1	2.12398170936867e-15
10282	Clade A3	282	0.207822590915227	263.729170517862	0.0316034482683482	300.109038580627	11.3	1.12127029198851e-15
10285	Clade A3	285	0.0668838505976223	254.421186469334	0.137042300258405	297.362546466111	12.3	6.1814601913013e-16
10286	Clade A3	286	0.0746561212270253	256.479446573527	0.123484095849061	298.057789228358	12.7	2.75997067303991e-15
10288	Clade A3	288	0.0889114396889908	258.241765624585	0.0789776812703132	300.545353074052	12.9	2.22044604925031e-16
10289	Clade A3	289	0.113903863561405	258.971167784487	0.052735169939018	300.722686507632	11.5	2.20093139287048e-15
10292	Clade A3	292	0.120448771926032	258.989567953462	0.0411342669110828	303.418370309565	12.5	1.24622225431657e-15
10293	Clade A3	293	0.0963729999782713	258.287613012714	0.0753197570813345	298.829943763125	11.4	1.15377761183014e-15
10294	Clade A3	294	0.340985512157661	262.827154411557	0.0144642713734526	301.981971297556	10.7	2.39406923761541e-15
10295	Clade A3	295	0.177803251210974	260.853323920161	0.0269654069517116	303.06927214943	11.7	8.23363431556386e-16
10296	Clade A3	296	0.160401016198453	260.594243949043	0.0296820653123818	303.748202805585	12.2	9.01949448976587e-16
10297	Clade A3	297	0.0457935379595477	245.995216620468	0.322088570283971	294.486262468123	13.3	1.90687066551539e-15
10298	Clade A3	298	0.123446149800286	258.907341118077	0.0425117523377621	302.072881092203	11.7	7.85046229341888e-16
10299	Clade A3	299	0.0748937313717273	256.140715140714	0.12328558018311	296.75309098638	11.5	1.33688555545767e-15
10300	Clade A3	300	0.124647174676124	261.075359326957	0.060531805299701	298.861377339029	11.3	4.4116524847272e-15
10301	Clade A3	301	0.159738478001299	261.294910010851	0.0353867048382471	301.567112141065	11.6	1.30421674842904e-15
10302	Clade A3	302	0.101563949474113	258.356974619282	0.0621774494519726	300.522833817706	11.9	2.44753191991893e-15
10304	Clade A3	304	0.129058590563526	257.275812049862	0.029043458444551	306.391496147463	12.7	1.85443805739039e-15
10306	Clade A3	306	0.0955698895886559	257.954671335054	0.0714669521793211	300.006514210922	12	1.55034208179849e-15
10307	Clade A3	307	0.0838426814065282	257.208203522233	0.0982695662307413	298.001115375421	11.7	7.19506753999772e-16
10308	Clade A3	308	0.0681401781356333	253.692100139481	0.109705398756184	299.345999810233	12.6	4.15407418105522e-16
10311	Clade A3	311	0.160329464918202	259.891484935099	0.0283790504196912	303.849025675763	11.9	1.26097096004868e-15
10313	Clade A3	313	0.122785005423496	259.828008527035	0.0543364833198519	299.10001635882	10.8	1.30147311725185e-14
10314	Clade A3	314	0.109330936941553	258.636845388379	0.0634285805523454	298.16091812677	10.3	2.09770463529448e-15
10316	Clade A3	316	0.408388406837034	263.923072796839	0.0126135666571172	302.641484200276	11.4	8.95090418262362e-16
10317	Clade A3	317	0.130867649541807	259.106239863707	0.0361394942877777	303.43866169132	12.1	7.19506753999772e-16
10318	Clade A3	318	0.0502211107783312	248.075912877552	0.229571651956786	296.015366811403	13.1	2.9373740229761e-16
10319	Clade A3	319	0.0718150704000892	255.323515701649	0.107844869185481	298.780235266226	12.4	1.09726886249158e-14
